,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
244,0,41,22,3,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,39,39,1,39,47,0,39,38
245,0,41,14,42,33,2,4,2,26,35,23,0,32,0,39,0,24,7,1,39,39,1,39,47,0,39,25
246,0,41,14,32,33,2,31,2,46,32,9,0,32,0,39,0,24,10,0,39,39,1,39,35,1,39,25
247,0,41,14,32,33,34,16,34,46,47,5,0,27,0,36,0,36,10,1,40,43,1,36,8,1,39,38
248,0,41,28,32,6,2,4,2,46,32,5,1,32,0,39,0,5,10,1,36,39,1,39,8,1,39,25
249,0,20,14,32,33,2,4,2,37,47,5,0,27,0,39,0,5,7,0,39,39,1,39,47,0,39,38
250,0,20,14,45,33,18,4,18,26,47,23,0,32,0,39,0,24,7,0,39,39,1,39,29,0,39,11
251,0,20,22,32,33,34,4,17,26,47,5,0,27,0,36,0,24,12,0,36,36,0,39,47,0,39,38
252,0,20,14,3,6,34,4,17,26,47,23,0,32,0,36,0,36,12,0,36,39,0,36,47,1,39,11
253,0,41,22,42,33,2,4,2,26,32,5,0,32,0,39,0,36,12,1,36,39,1,39,29,0,39,25
254,0,41,14,32,6,2,16,2,46,32,23,0,32,0,39,0,5,10,0,36,39,1,39,8,1,39,25
255,0,15,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,1,39,39,1,39,47,0,39,25
256,0,20,14,32,6,17,16,17,46,47,23,1,27,0,43,0,5,10,0,43,39,1,39,8,1,39,11
257,0,15,28,32,6,17,4,17,37,47,9,1,27,0,43,0,5,7,1,43,36,1,39,8,1,39,38
258,0,20,22,3,33,34,31,34,46,47,9,0,27,0,36,0,24,12,0,43,43,1,39,35,0,39,38
259,0,41,22,3,33,17,31,17,46,47,23,0,27,0,36,0,24,12,0,36,36,0,36,8,0,39,38
260,0,15,22,32,33,2,4,2,26,32,23,0,32,1,39,0,24,12,0,36,39,1,39,47,1,39,25
261,1,20,14,3,33,2,16,2,26,32,9,0,32,0,39,0,24,12,0,39,39,1,39,8,0,39,25
262,0,41,14,3,6,34,4,34,26,47,5,0,32,0,36,0,36,12,0,36,39,1,36,29,1,39,25
263,0,41,28,3,33,2,16,2,19,35,5,1,32,0,39,0,23,10,0,36,39,1,39,8,1,39,38
264,0,20,14,3,6,34,4,34,26,47,5,0,32,0,39,0,24,10,0,43,36,1,36,29,1,39,25
265,0,41,22,3,33,2,16,2,26,32,5,0,32,0,39,0,24,13,0,39,39,1,39,47,0,39,11
266,0,41,14,32,33,2,4,2,37,32,24,0,32,0,39,0,5,10,1,36,39,0,39,47,0,39,25
267,1,20,14,3,33,34,16,34,46,47,23,0,27,0,36,0,24,10,0,36,36,1,39,29,0,39,38
268,0,41,14,42,6,2,31,2,46,35,23,0,32,0,39,0,5,7,1,39,39,1,39,35,1,39,11
269,0,41,14,42,33,2,16,2,46,32,5,0,32,0,39,0,5,7,1,39,39,1,39,35,1,39,11
270,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,13,1,39,39,0,39,47,1,39,25
271,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,0,39,39,1,39,35,1,39,25
272,0,15,28,32,33,2,31,2,46,35,5,0,30,1,39,0,24,13,1,39,39,0,39,8,0,39,25
273,0,20,22,3,6,34,4,34,37,47,23,1,27,0,43,0,5,13,0,43,39,0,39,8,1,39,38
274,0,41,22,3,33,17,16,17,46,32,23,0,32,0,39,0,36,12,0,43,43,0,39,8,0,39,11
275,0,41,14,32,33,2,16,2,37,32,23,0,32,0,39,0,5,7,0,39,39,1,39,8,0,39,25
276,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
277,0,41,14,32,33,2,31,2,46,35,5,0,30,0,39,0,5,10,0,39,39,1,39,8,0,39,25
278,0,20,28,32,6,2,16,2,19,32,5,1,32,0,39,0,23,7,1,36,39,1,39,8,1,39,25
279,0,15,22,42,33,2,4,2,37,35,23,0,32,0,39,0,36,12,1,39,39,0,39,29,0,39,11
280,0,15,28,32,6,2,16,2,46,35,5,1,30,1,39,0,5,7,1,39,39,1,39,35,1,39,25
281,0,20,28,32,6,2,4,2,37,47,24,1,27,0,39,0,5,7,1,36,39,1,39,47,1,39,38
282,0,20,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,29,0,39,25
283,0,20,14,32,33,2,16,2,46,47,5,0,27,0,39,0,36,10,0,39,39,1,39,8,1,39,38
284,0,41,22,32,33,2,16,2,46,32,23,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
285,0,15,28,42,6,2,4,2,37,32,9,1,32,0,39,0,5,7,1,36,39,1,39,29,1,39,25
286,0,41,14,32,6,2,16,2,46,32,5,0,32,0,39,0,5,7,1,39,39,1,39,8,1,39,25
287,0,15,28,32,6,34,16,34,19,47,9,1,27,0,43,0,23,7,1,43,36,0,36,8,1,36,11
288,0,15,28,32,6,2,16,2,19,32,5,1,32,0,39,0,23,7,1,39,39,1,39,8,1,39,25
289,0,15,28,42,6,2,4,2,37,35,23,1,30,1,39,0,5,7,1,36,39,1,39,47,1,39,25
290,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,13,1,39,39,0,39,29,0,39,25
291,0,15,14,42,6,2,16,2,46,32,23,0,32,1,39,0,5,7,1,39,39,0,39,8,1,39,25
292,0,20,22,32,33,2,4,2,26,32,9,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,25
293,0,41,14,42,6,2,16,2,46,32,5,0,32,0,39,0,5,7,1,36,39,1,39,8,1,39,25
294,0,41,22,32,33,18,16,18,46,32,23,0,32,0,39,0,24,12,0,39,39,1,39,35,1,39,25
295,0,41,22,32,6,2,16,2,46,32,5,0,32,0,39,0,36,12,0,39,39,0,39,35,1,39,25
296,0,15,22,42,33,2,4,2,26,32,9,0,32,1,39,0,24,12,1,36,39,1,39,47,0,39,25
297,0,20,22,3,33,2,16,2,26,47,5,0,27,0,39,0,24,12,0,36,39,0,39,47,0,39,38
298,0,41,28,42,6,2,16,2,19,35,5,1,32,0,39,0,23,7,1,36,39,1,39,35,1,39,25
299,0,41,14,3,33,2,16,2,46,47,23,0,27,0,39,0,24,10,0,39,39,1,39,8,0,39,38
300,0,41,22,3,33,18,16,18,26,47,5,0,32,0,39,0,24,13,0,39,39,0,39,29,0,39,25
301,0,15,28,42,33,34,4,17,26,32,5,0,32,1,36,0,24,7,1,36,39,1,39,29,0,39,25
302,0,20,22,3,33,2,4,2,26,35,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
303,0,41,22,32,33,2,4,2,26,47,23,0,27,0,39,0,24,12,0,36,39,1,39,47,0,39,38
304,0,41,28,42,6,2,16,2,19,35,23,1,32,0,39,0,23,7,1,36,39,1,39,35,1,39,25
305,0,15,22,42,33,2,31,2,46,32,23,0,32,1,39,0,24,12,0,36,39,0,39,35,0,39,25
306,0,41,14,32,33,34,16,34,46,47,5,0,27,0,36,0,24,7,0,36,36,1,36,29,0,39,11
307,0,41,22,3,33,2,16,2,46,32,24,0,32,0,39,0,24,12,0,39,39,1,39,8,0,39,25
308,0,41,14,3,33,2,31,2,46,32,5,0,32,0,39,0,24,12,0,39,39,0,39,35,0,39,38
309,0,41,14,32,33,34,16,34,46,47,23,0,27,0,36,0,24,7,1,43,43,0,36,47,0,39,38
310,0,41,14,42,33,17,31,17,46,47,5,0,27,0,36,0,24,10,1,36,39,1,39,35,1,39,11
311,0,41,28,32,6,2,4,2,19,32,24,1,32,0,39,0,23,10,1,39,39,1,39,47,1,39,25
312,0,15,14,42,33,2,4,2,26,35,23,0,30,1,39,0,24,10,1,36,39,1,39,47,0,39,25
313,0,41,14,32,33,2,16,2,46,32,5,0,32,0,39,0,36,10,0,39,39,1,39,29,0,39,25
314,0,15,22,32,33,34,31,34,46,47,9,0,27,0,36,0,36,10,0,43,43,0,39,8,0,43,11
315,1,20,14,3,6,34,16,34,46,47,23,0,27,0,43,0,5,10,0,40,43,0,39,35,1,39,38
316,0,41,14,3,6,2,4,2,46,32,23,0,32,0,39,0,36,10,0,39,39,1,39,47,1,39,11
317,0,15,22,42,33,2,4,2,26,32,5,0,32,0,39,0,24,10,1,36,39,1,39,29,0,39,25
318,0,41,22,32,6,2,4,2,26,35,23,0,30,0,39,0,36,12,0,39,39,0,39,29,1,39,25
319,0,15,28,42,33,2,31,2,19,35,5,1,32,1,39,0,36,7,1,36,39,1,39,8,0,39,25
320,0,41,14,32,33,2,4,2,26,32,24,0,32,0,39,0,36,10,0,39,39,0,39,47,0,39,25
321,0,41,22,32,33,17,16,17,26,32,5,0,32,0,36,0,24,12,0,36,36,0,39,8,1,39,25
322,0,41,28,3,6,2,4,2,37,35,5,1,32,0,39,0,5,10,0,39,39,1,39,29,1,39,25
323,0,41,22,32,33,34,4,34,26,47,23,0,27,0,39,0,24,13,0,36,36,1,36,47,0,39,38
324,0,41,22,42,33,18,4,18,26,47,5,0,27,0,39,0,36,12,1,39,39,0,36,29,0,39,25
325,0,41,14,32,33,2,31,2,46,32,23,0,32,0,39,0,36,10,0,39,39,1,39,8,0,39,25
326,0,41,14,32,33,34,4,34,26,47,23,0,27,0,36,0,24,7,0,43,43,1,36,29,0,39,38
327,1,20,21,3,6,2,16,2,19,32,5,1,32,0,39,0,23,7,1,36,39,1,39,8,1,39,25
328,0,41,14,32,33,2,31,2,46,32,23,0,32,0,39,0,24,7,0,36,39,0,39,35,1,39,25
329,0,15,22,42,33,2,4,2,26,35,24,0,30,1,39,0,36,13,1,36,39,1,39,47,0,39,25
330,0,41,14,32,33,18,16,17,46,47,5,0,27,0,39,0,24,7,0,39,39,1,36,29,0,39,11
331,0,41,14,42,33,34,16,34,46,47,5,0,27,0,36,0,24,7,1,43,36,1,36,29,0,39,38
332,0,41,22,3,6,2,4,2,26,35,5,0,32,0,39,0,36,12,0,39,39,0,39,29,1,39,38
333,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,36,10,0,39,39,1,39,47,0,39,25
334,0,41,22,42,33,2,16,2,46,32,5,0,32,0,39,0,5,12,1,36,39,1,39,35,1,39,25
335,0,41,14,32,33,34,4,34,37,47,5,0,27,0,43,0,23,7,0,43,43,1,39,29,0,39,38
336,0,15,22,42,33,2,4,2,26,32,23,0,32,0,39,0,24,12,1,39,39,0,39,47,0,39,25
337,0,41,22,3,33,18,31,18,46,47,5,0,27,0,39,0,36,12,0,39,39,0,39,8,0,39,38
338,0,41,28,32,6,2,16,2,19,32,24,1,32,0,39,0,23,7,1,36,39,1,39,8,1,39,25
339,0,41,14,42,33,2,31,2,46,35,5,0,32,0,39,0,24,7,1,39,39,1,39,35,1,39,25
340,0,41,14,32,33,2,4,2,46,32,5,0,32,0,39,0,5,10,1,39,39,1,39,29,0,39,25
341,1,20,14,42,6,34,16,34,46,47,5,0,27,0,43,0,5,7,1,43,39,0,39,35,1,39,38
342,0,41,28,32,6,2,16,2,46,35,23,1,30,0,39,0,5,10,1,36,39,1,39,8,1,39,11
343,0,41,14,32,6,2,16,2,46,32,23,1,32,0,39,0,5,7,1,39,39,1,39,35,1,39,25
344,0,41,22,3,33,2,4,2,26,35,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,11
345,0,41,28,32,33,2,16,2,19,32,23,1,32,0,39,0,23,10,0,39,39,1,39,29,1,39,25
346,0,15,14,42,33,2,16,2,46,32,23,0,32,1,39,0,24,7,1,36,39,0,39,29,0,39,25
347,1,20,14,42,33,2,31,2,46,32,5,0,32,0,39,0,24,7,1,39,39,1,39,8,0,39,25
348,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,12,0,36,39,0,39,47,0,39,25
349,0,41,14,45,33,2,31,17,46,47,5,0,32,0,39,0,36,13,0,43,43,0,39,35,1,39,11
350,0,41,22,42,33,2,16,2,26,35,24,0,30,0,39,0,36,13,1,39,39,0,39,29,0,39,25
351,0,41,22,3,33,2,4,2,37,32,5,0,32,0,39,0,36,12,0,39,39,0,39,47,0,39,38
352,0,41,22,3,33,2,16,2,26,35,5,0,30,0,39,0,24,12,0,36,39,0,39,29,0,39,25
353,0,20,14,32,33,17,16,17,46,47,5,0,27,0,36,0,36,10,0,36,39,0,39,8,0,39,38
354,0,41,14,32,6,17,16,18,26,47,5,0,27,0,43,0,5,7,1,43,39,1,39,8,1,39,38
355,0,41,28,32,6,2,4,2,46,35,5,1,30,0,39,0,5,10,1,39,39,1,39,47,1,39,25
356,0,41,28,32,6,2,16,18,46,47,5,1,27,0,39,0,5,7,1,39,39,1,39,35,1,39,38
357,0,41,28,42,6,2,31,2,46,32,23,0,32,0,39,0,5,7,1,36,39,1,39,35,1,39,25
358,0,41,14,3,33,34,4,34,26,47,5,0,27,0,36,0,24,10,0,43,43,1,36,47,0,39,38
359,0,20,14,32,33,17,16,17,46,47,23,0,27,0,36,0,24,7,1,36,39,0,39,8,0,39,11
360,0,41,14,32,33,2,31,2,46,47,23,0,27,0,39,0,36,10,0,36,39,1,39,8,0,39,38
361,0,20,14,42,6,18,4,18,37,47,23,1,27,0,39,0,23,7,1,36,39,1,39,29,1,39,38
362,0,41,28,3,33,2,16,18,19,32,5,0,32,0,39,0,5,12,0,39,39,1,39,47,0,39,11
363,0,15,28,3,6,34,31,34,19,47,23,1,32,0,43,0,23,12,0,43,36,1,39,35,1,39,38
364,0,41,28,32,6,2,16,2,46,32,5,0,32,0,39,0,5,7,1,39,39,0,39,35,1,39,25
365,0,20,28,32,6,34,31,34,19,47,23,1,27,0,43,0,23,10,1,40,36,1,39,35,1,39,38
366,0,41,22,32,33,34,16,34,46,47,5,0,27,0,39,0,36,12,0,43,36,1,43,29,0,39,38
367,0,15,14,32,33,2,31,2,46,32,23,0,32,1,39,0,24,7,0,36,39,1,39,8,0,39,11
368,0,41,14,32,33,2,16,2,46,32,9,0,32,0,39,0,24,10,1,39,39,0,39,29,0,39,25
369,0,20,22,32,6,2,16,2,26,32,5,0,32,0,39,0,36,12,1,36,39,1,39,8,1,39,25
370,0,41,14,32,6,2,4,2,46,47,5,0,27,0,39,0,36,10,0,36,39,0,39,47,1,39,38
371,0,41,28,32,6,2,31,2,46,47,24,1,27,0,39,0,5,7,1,36,39,1,39,35,1,39,38
372,0,41,14,3,6,34,16,34,46,47,5,0,27,0,43,0,5,10,0,43,43,1,39,8,1,39,38
373,0,41,14,32,33,34,31,17,46,47,5,0,27,0,43,0,5,10,0,43,43,0,39,35,0,39,38
374,0,41,14,3,33,2,16,2,46,32,23,0,32,0,39,0,24,13,0,39,39,0,39,29,0,39,11
375,0,20,22,32,33,18,16,18,26,47,24,0,27,0,39,0,36,12,0,36,39,1,39,8,0,39,38
376,0,20,14,3,33,2,31,2,46,47,5,0,27,0,39,0,24,12,0,39,39,0,39,35,0,39,38
377,0,20,14,32,33,34,4,34,26,47,9,0,27,0,36,0,24,10,0,36,36,1,43,47,0,39,38
378,0,20,22,3,33,17,4,17,26,47,23,0,27,0,36,0,24,12,0,36,39,1,39,29,0,39,38
379,0,15,22,42,6,2,16,2,26,32,23,0,32,1,39,0,36,12,1,39,39,1,39,35,1,39,25
380,0,41,14,32,6,2,4,2,26,32,23,0,32,0,39,0,36,10,0,39,39,1,39,47,1,39,11
381,0,20,22,3,33,2,4,2,26,32,5,0,32,0,39,0,36,13,0,39,39,0,39,47,0,39,25
382,0,41,14,32,33,2,4,2,37,32,9,0,32,0,39,0,24,10,1,39,39,1,39,47,0,39,25
383,0,15,22,42,33,2,4,2,37,35,23,0,30,1,39,0,36,13,1,39,39,0,39,47,0,39,25
384,0,41,22,32,33,34,4,34,26,47,5,0,27,0,36,0,24,13,1,36,39,0,43,47,0,36,38
385,0,41,22,32,33,2,4,2,37,47,5,1,27,0,39,0,5,13,0,39,39,0,39,47,0,39,38
386,0,15,14,32,33,2,4,2,26,32,5,0,32,0,39,0,24,10,0,36,39,1,39,29,0,39,25
387,0,20,22,32,33,2,16,2,26,32,23,0,32,0,39,0,24,13,0,36,39,0,39,29,0,39,25
388,0,20,22,32,33,2,4,2,37,35,5,0,30,0,39,0,5,12,0,36,39,0,39,29,0,39,25
389,0,20,14,3,6,2,31,34,46,47,5,0,27,0,39,0,5,12,0,43,43,1,39,35,1,39,38
390,0,15,28,32,6,2,31,2,19,32,23,1,32,1,39,0,23,7,1,39,39,1,39,35,1,39,25
391,0,41,14,32,6,2,16,2,46,47,5,0,27,0,43,1,5,10,1,43,39,1,39,8,1,39,38
392,0,41,22,32,33,2,31,2,46,32,5,0,32,0,39,0,24,12,0,39,39,1,39,8,0,39,25
393,1,20,14,42,33,17,16,17,46,47,23,0,27,0,36,0,24,7,1,36,39,1,39,29,0,39,38
394,0,15,28,42,6,2,16,2,46,32,5,0,32,1,39,0,5,7,1,39,39,0,39,35,1,39,25
395,0,20,22,42,33,2,16,2,46,32,23,0,32,0,39,0,24,12,1,39,39,0,39,29,0,39,25
396,0,41,22,32,33,2,4,2,37,32,9,0,32,0,39,0,24,12,1,36,39,1,39,29,0,39,25
397,0,41,22,32,33,2,4,2,26,35,24,0,30,0,39,0,24,12,0,39,39,1,39,47,0,39,25
398,0,20,22,3,6,34,16,34,26,47,23,0,32,0,36,0,36,12,0,43,36,0,39,35,1,39,11
399,0,41,22,3,6,2,4,2,26,35,23,0,30,0,39,0,36,13,0,36,39,0,39,8,1,39,25
400,0,20,22,3,33,34,4,34,26,47,24,0,27,0,36,0,36,12,0,36,39,0,36,47,0,39,38
401,0,20,22,3,33,2,4,2,37,47,5,1,27,0,39,0,36,12,0,36,39,0,39,47,0,39,38
402,0,20,28,3,6,2,16,2,46,35,23,0,32,0,39,0,5,10,0,39,39,1,39,8,1,39,25
403,0,41,14,42,33,2,4,2,37,47,23,0,27,0,39,0,24,7,1,39,39,1,39,47,0,39,38
404,0,41,22,32,33,2,31,2,46,32,5,0,32,0,39,0,36,13,0,39,39,0,39,8,0,39,25
405,0,41,14,42,33,2,4,2,37,32,23,1,32,0,39,0,36,7,1,36,39,1,39,29,0,39,25
406,0,15,14,42,6,2,4,2,26,35,5,0,30,1,39,0,5,7,1,39,39,1,39,29,1,39,25
407,0,41,14,32,33,2,16,2,26,32,23,0,32,0,39,0,24,10,1,39,39,1,39,8,0,39,25
408,0,41,14,32,6,2,16,2,46,32,5,0,32,0,39,0,36,10,1,39,39,0,39,8,1,39,25
409,0,41,14,32,33,2,4,2,26,32,24,0,32,0,39,0,36,7,1,36,39,0,39,47,0,39,25
410,0,41,28,32,6,2,16,2,46,35,23,0,30,0,39,0,5,7,1,39,39,1,39,8,1,39,25
411,0,41,22,32,33,2,31,2,46,32,5,0,32,0,39,0,5,12,0,36,39,1,39,8,0,39,25
412,0,41,22,3,33,34,4,34,26,47,23,0,27,0,36,0,24,12,0,36,36,0,39,47,0,39,38
413,0,20,14,3,33,18,31,18,46,47,23,0,27,0,39,0,24,12,0,39,39,1,39,8,0,39,38
414,0,41,14,32,33,2,4,2,37,32,5,1,32,0,39,0,5,10,0,39,39,0,39,47,0,39,25
415,0,20,22,32,33,2,16,2,46,32,9,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
416,0,15,22,42,33,2,4,2,37,35,9,0,32,1,39,0,24,12,1,36,39,0,39,29,0,39,25
417,0,15,22,42,33,2,4,2,26,35,23,0,30,1,39,0,24,13,1,36,39,1,39,47,0,39,25
418,0,41,14,42,33,2,4,2,26,32,5,0,32,0,39,0,36,7,1,39,39,1,39,47,0,39,25
419,0,20,22,3,33,2,4,2,26,47,24,0,27,0,39,0,24,13,0,39,39,1,39,47,0,39,38
420,0,41,22,32,33,2,4,2,26,32,24,0,32,0,39,0,36,12,0,39,39,0,39,47,0,39,25
421,0,41,14,3,6,17,16,17,46,47,5,0,27,0,39,0,5,10,0,39,39,1,39,8,1,39,38
422,0,41,22,32,33,2,16,2,46,32,23,0,32,0,39,0,5,12,0,39,39,0,39,8,0,39,11
423,0,15,22,42,33,2,4,2,26,35,23,0,30,1,39,0,24,12,1,36,39,1,39,29,0,39,25
424,0,41,14,42,33,2,31,2,37,32,9,0,32,0,39,0,24,7,1,36,39,0,39,35,0,39,25
425,0,41,22,42,33,2,4,2,26,32,5,0,32,0,39,0,24,10,1,39,39,1,39,47,0,39,25
426,0,41,14,32,33,2,31,2,46,32,5,0,32,0,39,0,5,10,1,39,39,1,39,8,0,39,25
427,1,20,28,32,6,17,4,17,37,47,23,1,27,0,43,0,5,13,1,43,39,1,39,29,1,43,38
428,0,41,28,42,33,2,16,2,19,32,5,0,32,0,39,0,23,7,1,36,39,1,39,47,0,39,25
429,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
430,0,15,22,32,33,2,4,2,26,32,5,0,32,1,39,0,36,12,1,39,39,1,39,47,0,39,25
431,0,41,28,32,6,2,4,2,37,32,5,1,32,0,39,0,5,10,0,39,39,0,39,29,1,39,25
432,0,41,28,32,6,2,16,2,19,32,23,1,32,0,39,0,23,7,1,39,39,1,39,8,1,39,25
433,0,20,22,3,33,18,4,18,26,47,5,0,27,0,39,0,36,12,0,36,39,0,39,47,0,39,38
434,0,41,14,3,6,2,16,2,46,35,23,1,30,0,39,0,5,12,0,39,39,1,39,29,1,39,38
435,0,41,14,32,6,2,16,2,46,32,23,1,32,0,39,0,36,13,0,36,39,1,39,8,1,39,25
436,0,41,14,32,6,2,16,2,46,32,5,1,32,0,39,0,5,10,1,39,39,1,39,8,1,39,25
437,0,20,22,45,33,18,16,18,26,47,24,0,32,0,36,0,36,12,0,36,39,0,39,29,0,39,11
438,0,41,22,3,33,17,4,17,26,47,5,0,27,0,36,0,24,13,0,43,43,0,36,29,0,39,38
439,0,41,14,42,6,2,16,2,46,35,5,1,30,0,39,0,5,7,1,39,39,0,39,8,1,39,25
440,0,41,28,3,6,2,4,2,46,35,9,0,32,0,39,0,5,7,0,39,39,1,39,8,1,39,25
441,0,41,28,3,6,2,31,2,46,47,24,1,27,0,39,0,5,10,0,36,39,1,39,35,1,39,38
442,0,41,28,32,6,2,16,2,26,32,9,0,32,0,39,0,24,7,0,39,39,1,39,8,1,39,25
443,0,41,28,32,6,2,16,2,19,32,23,1,32,0,39,0,23,13,1,39,39,1,39,8,1,39,25
444,0,20,22,32,33,17,4,17,26,47,5,0,27,0,36,0,24,12,0,43,36,1,39,47,0,39,38
445,0,20,28,32,33,2,16,2,19,32,5,0,32,0,39,0,23,10,1,39,39,1,39,29,1,39,25
446,0,41,28,32,6,2,4,2,37,32,5,1,32,0,39,0,5,10,1,39,39,1,39,47,1,39,25
447,0,41,28,32,6,2,4,2,37,32,23,1,32,0,39,0,5,10,1,36,39,1,39,29,1,39,25
448,0,15,14,42,33,2,16,2,46,32,5,0,32,1,39,0,24,7,1,39,39,1,39,29,0,39,25
449,1,20,28,3,6,18,4,18,37,47,23,1,27,0,39,0,23,7,1,39,39,1,39,8,1,39,38
450,0,41,28,3,6,2,16,2,26,32,24,0,32,0,39,0,36,13,0,39,39,1,39,35,1,39,11
451,0,41,22,3,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,39,39,1,39,29,0,39,38
452,0,41,14,3,33,2,31,2,46,32,5,0,32,0,39,0,36,13,0,36,39,1,39,8,0,39,25
453,0,41,28,32,6,2,16,2,19,32,23,1,32,0,39,0,23,10,1,36,39,1,39,29,1,39,25
454,0,15,14,42,33,2,16,2,46,32,24,0,32,1,39,0,5,7,1,36,39,1,39,35,1,39,25
455,0,20,22,3,33,2,4,2,26,35,5,0,30,0,39,0,24,12,0,39,39,1,39,29,0,39,25
456,0,41,21,32,6,2,4,2,37,32,5,1,32,0,39,0,5,7,1,39,39,0,39,47,1,39,25
457,0,41,14,32,33,17,4,17,26,47,9,0,27,0,36,0,24,10,1,36,39,1,39,29,0,39,38
458,0,41,14,32,33,2,4,2,37,32,23,0,32,0,39,0,36,7,0,36,39,1,39,47,0,39,25
459,0,20,14,42,33,2,31,2,46,47,9,0,27,0,39,0,24,7,1,36,39,1,39,35,1,39,38
460,0,15,14,32,6,2,16,2,46,35,5,0,30,0,39,0,5,10,0,39,39,1,39,35,1,39,25
461,0,41,28,3,33,2,16,2,19,32,5,0,32,0,39,0,23,13,0,36,39,1,39,35,1,39,25
462,0,41,14,42,33,2,16,2,46,35,5,0,32,0,39,0,24,7,1,39,39,1,39,47,0,39,25
463,0,20,22,3,6,2,16,2,46,32,23,0,32,0,39,0,5,12,0,39,39,1,39,8,1,39,25
464,0,41,28,42,33,2,4,2,37,35,5,0,30,0,39,0,5,7,1,39,39,1,39,47,0,39,25
465,0,20,22,32,6,2,4,2,46,32,23,0,32,0,39,0,5,12,0,39,39,1,39,8,1,39,25
466,0,41,14,42,33,34,16,34,46,47,23,0,27,0,36,0,24,7,1,40,43,1,39,29,0,39,25
467,0,15,14,32,6,2,4,2,26,32,23,0,32,1,39,0,36,10,1,39,39,1,39,47,1,39,25
468,0,15,22,32,33,2,4,2,26,35,5,0,30,0,39,0,24,13,0,36,39,1,39,47,0,39,25
469,0,15,28,32,33,2,4,2,37,32,5,0,32,0,39,0,36,10,0,39,39,1,39,47,0,39,25
470,0,41,22,3,33,18,4,18,26,47,5,0,32,0,39,0,36,12,0,36,39,1,39,29,0,39,38
471,0,41,14,32,6,2,16,2,46,32,23,1,32,0,39,0,5,10,0,39,39,1,39,8,1,39,25
472,0,20,14,42,33,2,31,2,46,32,23,0,32,0,39,0,24,7,1,36,39,1,39,8,0,39,25
473,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,36,39,1,39,47,0,39,25
474,0,15,14,42,33,2,31,2,46,35,23,0,30,1,39,0,36,7,1,36,39,1,39,35,0,39,25
475,0,41,14,3,33,2,16,2,46,32,23,0,32,0,39,0,24,12,0,36,39,0,39,29,0,39,38
476,0,41,14,32,33,34,4,34,26,47,23,0,27,0,36,0,24,7,0,43,43,0,36,47,0,39,38
477,0,41,14,42,33,2,16,2,46,32,23,0,32,0,39,0,24,7,1,36,39,1,39,29,0,39,25
478,0,15,14,45,33,2,16,2,46,35,5,0,32,0,39,0,24,13,0,39,39,1,39,8,1,39,38
479,0,15,28,42,6,2,4,2,19,32,23,1,32,1,39,0,23,7,1,36,39,1,39,8,1,39,25
480,0,41,28,42,6,2,31,2,19,32,5,1,32,0,39,0,23,7,1,39,39,1,39,35,1,39,25
481,0,41,22,42,33,2,4,2,26,47,5,0,27,0,39,0,36,10,1,39,39,0,39,47,0,39,38
482,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,29,0,39,25
483,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
484,0,41,14,42,6,2,31,2,46,35,5,0,32,0,39,0,5,13,1,39,39,1,39,35,1,39,25
485,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,36,7,0,39,39,1,39,47,0,39,25
486,0,15,28,42,6,2,16,2,19,35,24,1,32,1,39,0,23,7,1,39,39,1,39,8,1,39,25
487,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,36,10,1,36,39,1,39,8,1,39,25
488,0,41,22,32,33,18,4,18,26,47,23,0,27,0,39,0,24,12,0,39,39,1,39,47,1,39,38
489,0,15,22,32,33,34,4,34,26,47,9,0,27,0,36,0,24,12,1,43,36,1,43,47,0,39,38
490,0,20,28,32,6,2,4,2,46,32,9,0,32,0,39,0,5,7,0,39,39,1,39,47,1,39,25
